"LINKTOSPECIMENS","COUNTOFCATALOGEDITEM","PHYLUM","PHYLCLASS","PHYLORDER","FAMILY","GENUS","SCIENTIFIC_NAME"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575359,28573303,28574777","3","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila sp. BOLD:ACI4626"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572506,28576742","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila sp. BOLD:ACI5110"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577416","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila sp. BOLD:ACJ8367"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575041,28574779,28573305,28575409","4","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila sp. BOLD:ACM0447"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574619","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila sp. CJB4"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577590","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila sp. SlikokOtu1552"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577034,28576882,28574795,28577498,28576834,28575131,28576466,28576744,28577280","9","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycetophila","Mycetophila uninotata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574907","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya maculata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572318,28572766,28574995,28575487,28573427,28573057,28573871,28572977,28572384,28571984,28572512,28572997,28572296,28573033,28573767","15","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya nitida"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576000","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya pulchella"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577138,28575227,28577232,28574897,28575315,28576270,28577450,28577556,28577612,28576428,28576748","11","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya shermani"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576096,28575299,28576746,28575313,28574895,28576912,28576058,28576322,28576786,28575133,28577652,28575021,28577608,28574857,28577230,28575043,28577372,28575459,28575139","19","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. BOLD:AAG4937"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575045","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. BOLD:AAK8903"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576468","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. BOLD:ACV7821"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572758,28572508","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu1355"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576060,28577610","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu1450"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576324","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu1533"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573421","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu1610"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576426","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu1983"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577136","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu1998"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572294,28572510,28572760,28573031","4","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu574"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573423,28572762","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu659"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573425,28572764,28572528,28573765","4","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya sp. SlikokOtu770"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574899,28576374,28575373,28575317","4","Arthropoda","Insecta","Diptera","Mycetophilidae","Neuratelia","Neuratelia sp. BOLD:ACJ0780"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576754","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Phronia","Phronia nigripalpis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572540","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Phronia","Phronia sp. BOLD:ABX4956"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576752","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Phronia","Phronia sp. BOLD:ACK6383"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576838","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Phronia","Phronia sp. BOLD:ACL4028"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576840","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Phronia","Phronia sp. SlikokOtu1783"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575025,28577038","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Platurocypta","Platurocypta sp. BOLD:ACC5656"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574917","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Rymosia","Rymosia pinnata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575523,28574691","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Sceptonia","Sceptonia fumipes"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577014","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Sceptonia","Sceptonia membranacea"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574919,28575107","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Synplasta","Synplasta sp. BOLD:ACD3292"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573605","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Synplasta","Synplasta sp. SlikokOtu1363"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575197,28577630","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Tetragoneura","Tetragoneura sp. BOLD:ACB7566"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574923","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Trichonta","Trichonta hamata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574921","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Trichonta","Trichonta sp. BOLD:AAL9147"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576856","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Trichonta","Trichonta sp. BOLD:ACX5388"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577024","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Trichonta","Trichonta vitta"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576008","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Zygomyia","Zygomyia notata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575331,28577196","2","Arthropoda","Insecta","Diptera","Mycetophilidae","Zygomyia","Zygomyia pictipennis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573369","1","Arthropoda","Insecta","Diptera","Mycetophilidae","Zygomyia","Zygomyia sp. BOLD:AAV4006"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574781","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. BOLD:ADH8013"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575411,28574837,28573307","3","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. CNFNN233-14"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576052,28577598","2","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1043"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573309,28575413,28574839","3","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1126"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577446","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1188"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574841","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1620"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573311,28575415","2","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1715"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573313,28574843","2","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1718"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574845,28575417","2","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1748"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574847,28575419","2","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1749"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576422","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1778"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577602","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1800"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574849","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1876"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575421","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1922"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575019","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1936"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574851","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu1947"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572752","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2079"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572754","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2080"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573315","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2121"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575423","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2179"
